recipe,checkpoint,target_probe_mae_dollars,target_probe_wape_percent,target_probe_rmse_dollars,target_probe_rmse_log1p,cluster_silhouette,ttnc_proxy_retrieval_hit_rate_at_5,ttnc_proxy_label_cluster_ari,ttnc_proxy_probe_accuracy,ttnc_proxy_probe_macro_f1,num_samples,embedding_dim,device,ttnc_proxy_label_source
lpwm_dense_gaussian_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_promotion_seed43_e4\lpwm_dense_gaussian_cap32\encoder.ckpt,1644.6363525390625,35.3733024597168,2649.94482421875,0.8307523131370544,0.16074293851852417,0.7804265997490589,0.21509087440127606,,,3188,256,cuda,last_valid_ttnc
lpwm_rectified_laplace_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_promotion_seed43_e4\lpwm_rectified_laplace_cap32\encoder.ckpt,1617.323974609375,34.78586196899414,2619.101318359375,0.8225943446159363,0.16205580532550812,0.7700752823086575,0.15641837138920295,,,3188,256,cuda,last_valid_ttnc
