recipe,checkpoint,target_probe_mae_dollars,target_probe_wape_percent,target_probe_rmse_dollars,target_probe_rmse_log1p,cluster_silhouette,ttnc_proxy_retrieval_hit_rate_at_5,ttnc_proxy_label_cluster_ari,ttnc_proxy_probe_accuracy,ttnc_proxy_probe_macro_f1,num_samples,embedding_dim,device,ttnc_proxy_label_source
lpwm_dense_gaussian_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_longrun_seed42_e20\lpwm_dense_gaussian_cap32\encoder.ckpt,1640.21630859375,35.278236389160156,2674.281005859375,0.8294228911399841,0.18542912602424622,0.7829360100376411,0.2177498561533274,,,3188,256,cuda,last_valid_ttnc
lpwm_rectified_laplace_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_longrun_seed42_e20\lpwm_rectified_laplace_cap32\encoder.ckpt,1599.2327880859375,34.39674758911133,2602.4970703125,0.8220285177230835,0.19375935196876526,0.767879548306148,0.18326866971874337,,,3188,256,cuda,last_valid_ttnc
