recipe,checkpoint,target_probe_mae_dollars,target_probe_wape_percent,target_probe_rmse_dollars,target_probe_rmse_log1p,cluster_silhouette,ttnc_proxy_retrieval_hit_rate_at_5,ttnc_proxy_label_cluster_ari,ttnc_proxy_probe_accuracy,ttnc_proxy_probe_macro_f1,num_samples,embedding_dim,device,ttnc_proxy_label_source
lpwm_dense_gaussian_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_replication_seed43_e2\lpwm_dense_gaussian_cap32\encoder.ckpt,1827.468017578125,38.2509880065918,2945.163818359375,0.8192827701568604,0.15859562158584595,0.7745,0.152445725493771,,,2000,256,cuda,last_valid_ttnc
lpwm_rectified_laplace_cap32,C:\Users\tmcke\code\JEPA-For-Claims\experiments\lpwm_claims_pilot_20260826\cap32_replication_seed43_e2\lpwm_rectified_laplace_cap32\encoder.ckpt,1817.9132080078125,38.05099868774414,2937.854248046875,0.8133640289306641,0.1793067455291748,0.7865,0.17112326059345673,,,2000,256,cuda,last_valid_ttnc
